POS,NN,Ndist,Nweight
"[0.09224284285025064, 0.047621876734116664]","[160, 426, 21, 280, 98, 38, 40, 65, 158, 17, 404, 78, 459, 200]","[0.010729587721392687, 0.017598298747383327, 0.02458779947367034, 0.02709680491344951, 0.027665043597486623, 0.03442979075197701, 0.046119458074877356, 0.04670336828654675, 0.049792187961604895, 0.05057113356761932, 0.05269953476363239, 0.05716553008487822, 0.06487943208576337, 0.08560610020785739]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8009087051657899, 0.40398098726529996]","[177, 84, 108, 471, 122, 188, 9, 147, 120, 176, 205, 224, 373, 274]","[0.054720309616280126, 0.06252835265269664, 0.06739487299113023, 0.07108013620897106, 0.07207849606111377, 0.08297757683962569, 0.08353854750666713, 0.08374374504732596, 0.08549002726529485, 0.0891266381102959, 0.09007225081034254, 0.0909051154050524, 0.09637428711437387, 0.09954812136057202]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.925524019481301, 0.30652646879649503]","[153, 420, 10, 323, 57, 6, 393, 188, 379, 457, 288, 270, 265, 81]","[0.0071409651808946335, 0.019974455792768665, 0.02374344781971894, 0.03153385835771897, 0.05510793075914358, 0.05662012172651138, 0.07299177789500076, 0.07685436910448863, 0.07816065916846136, 0.08255814083587587, 0.08376090540067914, 0.084744926647311, 0.08522865040656728, 0.0879639432357965]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3840160552774501, 0.9467425018406035]","[172, 165, 135, 247, 480, 212, 392, 118, 427, 201, 354, 356, 403, 13]","[0.039946226981028704, 0.0464357385036075, 0.04833928739122159, 0.05176944653124067, 0.05608078193632935, 0.06254329053102073, 0.06473935432199115, 0.0650074932020896, 0.06525159800603848, 0.06543222665514914, 0.06861258727856533, 0.07834760966207875, 0.08000023191630085, 0.08703686186252424]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.09363790764501523, 0.5331742557119331]","[63, 117, 466, 249, 59, 130, 35, 317, 221, 55, 93, 450, 95, 90]","[0.04252998313538699, 0.046478346216455434, 0.05632996685991694, 0.05975137896624224, 0.06321722863494672, 0.06473854244125181, 0.07207431635545213, 0.07814933490465986, 0.07865806532955873, 0.0800446436143601, 0.08375243758486163, 0.08461994967951642, 0.08817070320463655, 0.09201988509291985]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7729797027767793, 0.9807915415111582]","[468, 187, 499, 273, 129, 104, 33, 321, 425, 271, 259, 442, 329, 451]","[0.03734960418744355, 0.03965136951584848, 0.03994883557767402, 0.04026928053317461, 0.040503802430605404, 0.054699396470039484, 0.0561771481455919, 0.06260645973583708, 0.06484956476308484, 0.06585453902936221, 0.07160652150074256, 0.09735813955070227, 0.10663237111544452, 0.10700476883929672]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.37638806463244523, 0.47585574758285043]","[277, 483, 263, 282, 233, 421, 72, 407, 419, 432, 133, 146, 396, 46]","[0.01759472324534828, 0.05289427824672449, 0.06782779652457901, 0.0750154332987502, 0.086519916723372, 0.08704931345118173, 0.08765565641932915, 0.0883038408420325, 0.09405384750546014, 0.09646613677355168, 0.09968493147321335, 0.10018697999113468, 0.10105306102786378, 0.10510391116016797]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7173530360824841, 0.9886366626863583]","[129, 104, 271, 451, 31, 329, 321, 499, 320, 273, 148, 468, 187, 292]","[0.016011838753556554, 0.025370546564790458, 0.03919211948042281, 0.053136451022100274, 0.0561771481455919, 0.06638210179266606, 0.06645725170581943, 0.0689368618695454, 0.07260674725974431, 0.07484998254475153, 0.07754344100250311, 0.08785922780250273, 0.08835576699434255, 0.09263762400635683]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6874114933057651, 0.0021860950994697648]","[423, 85, 440, 401, 237, 333, 439, 360, 183, 79, 112, 278, 229, 304]","[0.05431387114729815, 0.059527636272049864, 0.07281362557874768, 0.10434198776861396, 0.11199659359143797, 0.117515256839337, 0.12310218254325626, 0.12459990201679294, 0.13435032434626892, 0.13456481782784502, 0.13670457807348624, 0.1460284185558715, 0.14924784861779433, 0.15011734749385294]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.05655002828642308, 0.5949739020117972]","[59, 52, 466, 272, 130, 117, 411, 317, 55, 30, 449, 93, 90, 110]","[0.015541293421553757, 0.025171896206784356, 0.026935155153773337, 0.027294315747004732, 0.03951285709387552, 0.039695983964301726, 0.04695656832796936, 0.061331639296957764, 0.069678711264311, 0.07207431635545213, 0.0795729299254359, 0.08664328865345752, 0.08951098498762583, 0.09011969719344456]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3985855927058809, 0.3514257127622704]","[190, 441, 433, 8, 151, 381, 44, 396, 414, 138, 446, 192, 297, 314]","[0.02278192575902615, 0.026107411038991123, 0.02784679983689448, 0.032952405636787384, 0.03408553442122882, 0.048967737506207906, 0.055683901428869774, 0.05873106262251036, 0.06534786923157807, 0.06659677888776427, 0.06891297097362122, 0.08680221919287881, 0.08850168835396968, 0.09104843110880737]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.48505066326683344, 0.8581180030456216]","[342, 422, 149, 475, 482, 463, 311, 234, 217, 118, 13, 156, 201, 444]","[0.017926691886775672, 0.01964623303408299, 0.031241045017383756, 0.03817723118632874, 0.058810950215392135, 0.05931773523417641, 0.06456477550458914, 0.0675893953515765, 0.07103239864530587, 0.07281129725020831, 0.07448312160562875, 0.07831367592202051, 0.08749911539536316, 0.08766934616145605]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.1238171434241897, 0.033893292156984445]","[21, 98, 426, 404, 17, 158, 160, 459, 26, 40, 280, 200, 65, 15]","[0.009896770433778134, 0.01616507827635375, 0.01734246048362483, 0.019871416952582627, 0.019951479512050816, 0.025625045177251362, 0.02581850424663888, 0.030606122633757372, 0.03442979075197701, 0.04389523949561974, 0.045604694084180275, 0.05261646683418135, 0.0682702826666048, 0.07767830900072174]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6083695896276363, 0.3903547677475977]","[195, 86, 371, 284, 398, 366, 58, 216, 307, 462, 341, 402, 301, 137]","[0.015394456184624067, 0.03729908805876604, 0.04130286443334152, 0.04664524225923542, 0.054708171235641874, 0.056537025840606166, 0.05923606674674759, 0.06644581782540529, 0.06981678192859973, 0.09517040451447091, 0.09809814069480889, 0.09905378846743358, 0.10156545202934174, 0.10388790861962174]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.09414938666011041, 0.0015418430555107498]","[98, 158, 426, 65, 17, 21, 38, 26, 160, 404, 459, 78, 280, 200]","[0.02905236225910381, 0.029410272828106373, 0.03862136137231534, 0.03893772640435515, 0.03951863756578451, 0.042609665172755176, 0.04389523949561974, 0.046119458074877356, 0.04825969239669839, 0.06015180062427775, 0.063897064031006, 0.06610173480368871, 0.07207959865533124, 0.08767799977386191]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9025527376824907, 0.7893357395610241]","[244, 269, 343, 49, 447, 128, 61, 453, 20, 364, 170, 111, 429, 83]","[0.01094937266099584, 0.03157656839722013, 0.044638050836291625, 0.05304339162472435, 0.06999865772909024, 0.07528971318419062, 0.07639020414893634, 0.08217310542815129, 0.08695742424200446, 0.09556812350335334, 0.09623284303771679, 0.09755340884962165, 0.09950825023377693, 0.10141068954658722]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8948810269014348, 0.5384347744489296]","[369, 498, 152, 359, 409, 493, 490, 235, 16, 74, 9, 331, 99, 106]","[0.034528228048036486, 0.035888354572209, 0.037883812212457374, 0.06470003283981986, 0.07367745778861128, 0.07471869388642126, 0.07527836238488898, 0.07816947013382086, 0.08454744949493409, 0.09149767209979877, 0.09186813391850146, 0.09226567007754033, 0.09484764254279468, 0.09591625439694015]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.35194988516392156, 0.10736935526932723]","[460, 4, 474, 436, 182, 89, 196, 24, 494, 276, 211, 378, 491, 355]","[0.03521403793766291, 0.04014115463667769, 0.045169480587505466, 0.05118190919039967, 0.07214721531058427, 0.07637029365811943, 0.08478882466915308, 0.08989064798073182, 0.09151843169791933, 0.09460022581339468, 0.0948061788711811, 0.09499531757853685, 0.09536780165134019, 0.09692957068993378]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3860892762360624, 0.29716210660652154]","[433, 314, 138, 192, 441, 36, 151, 381, 190, 446, 191, 295, 8, 414]","[0.02783721053051259, 0.035910321467114224, 0.04729124537097969, 0.04737841439744377, 0.05242456105866235, 0.055683901428869774, 0.0563071313417866, 0.06069920662242798, 0.07366195978287572, 0.08132591329031194, 0.0855471565509531, 0.08577396820981704, 0.08687613300113824, 0.08762849491007185]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7866095996578938, 0.1907002404454209]","[348, 92, 408, 253, 127, 325, 324, 305, 229, 351, 175, 415, 154, 406]","[0.003451145269385594, 0.014687982040060886, 0.01634803558735409, 0.023908940239481608, 0.024440728100416004, 0.03885284091847918, 0.04286944731708986, 0.05841702187869216, 0.06417821251599914, 0.06910163700061712, 0.07282374900096655, 0.0899510874387082, 0.08998625870697675, 0.0908023348564038]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.40767305617029037, 0.57619557738957]","[146, 419, 432, 400, 322, 11, 500, 489, 184, 291, 131, 277, 174, 282]","[0.019778925791058496, 0.03789538496809571, 0.0400235198944456, 0.061780268691103105, 0.0632748645278367, 0.06489839724412388, 0.08404052748428145, 0.08428520066495492, 0.08594915894184607, 0.08735786477177485, 0.08998772880372932, 0.09230899267034577, 0.0939267136138718, 0.09644055356772202]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.2980708112939825, 0.33931848429423106]","[399, 414, 138, 381, 396, 151, 53, 407, 358, 73, 433, 44, 339, 36]","[0.024496593681741015, 0.04769127518522564, 0.050408309319519465, 0.052275975588725494, 0.06301545745242425, 0.0672318161137008, 0.07764234945519355, 0.07767914652518891, 0.08864739073056312, 0.09304992074409812, 0.0955110693775446, 0.09759308556710848, 0.10100369204589069, 0.10124132685548436]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8169500880074526, 0.659937056188665]","[140, 470, 345, 285, 434, 80, 170, 107, 193, 496, 309, 493, 71, 497]","[0.031057463756896664, 0.043115672668566744, 0.04514945374654831, 0.04630824979394841, 0.05447313210686466, 0.05476874488280875, 0.05928957886713138, 0.06412462641158244, 0.06808680371994236, 0.07151669656305101, 0.07183618921754348, 0.07392900865736445, 0.08156135332412266, 0.0819276590018827]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9313777959237561, 0.8338634546656815]","[61, 244, 41, 145, 269, 429, 266, 343, 225, 279, 20, 161, 453, 364]","[0.02578056470055394, 0.04704695302364881, 0.05304339162472435, 0.053066988564544185, 0.06218206765200831, 0.06545695796452908, 0.06990382054240017, 0.07651861204123418, 0.09108226871834534, 0.09407107813879473, 0.09958499051755046, 0.10132409630301872, 0.106146854432605, 0.10722510523699531]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.12169016582248637, 0.14713079035565346]","[330, 302, 134, 376, 280, 346, 168, 248, 173, 258, 287, 160, 316, 226]","[0.006819599178196929, 0.042660125422866166, 0.06633398118480432, 0.07337576421362449, 0.0767022179512596, 0.07922644199466429, 0.08007109317102448, 0.08515442403270776, 0.09203888074307112, 0.09231737444867928, 0.09779668897575897, 0.09991216639342392, 0.09996917364106134, 0.10258027334929139]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.21063669944452323, 0.05251759456364391]","[334, 15, 315, 207, 287, 200, 319, 346, 459, 378, 404, 478, 17, 302]","[0.017812270344085425, 0.02033914600371495, 0.020880921687468294, 0.025375412931414997, 0.03469148436232454, 0.03995808172575557, 0.04914728005479104, 0.05490381726932952, 0.06329531093879417, 0.06522952911739617, 0.06909390871630024, 0.0763809366196442, 0.08772262300264443, 0.08793577764235003]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.05051291137584746, 0.6194111190803009]","[411, 35, 272, 59, 466, 449, 130, 117, 110, 367, 22, 55, 317, 163]","[0.02416881407443244, 0.025171896206784356, 0.02573874373230416, 0.039140496486143456, 0.04466029562550587, 0.05676148008772857, 0.05977572940976962, 0.06400255199472427, 0.064953250260209, 0.07315255702791423, 0.07326222101763205, 0.07578876132718688, 0.07877399080747555, 0.09423819269281401]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.22420597230797323, 0.3632416945824286]","[386, 73, 399, 339, 47, 358, 389, 382, 407, 414, 162, 336, 181, 396]","[0.039728886888866194, 0.04783955324264705, 0.05322719675738692, 0.06331935645159766, 0.07764234945519355, 0.08374595594413371, 0.08382932481192742, 0.09341839379768542, 0.10202418159928002, 0.11151268228484802, 0.11448264708466185, 0.1151460098939524, 0.11543449433544288, 0.12367633977836323]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8520881145969358, 0.12029576331299685]","[243, 380, 406, 175, 18, 305, 324, 405, 408, 12, 79, 92, 88, 348]","[0.009359714053860808, 0.01443623546303281, 0.01548148549594871, 0.026472705913268734, 0.027759450056589814, 0.04934868644307178, 0.06560749790556096, 0.07602765544823047, 0.08011532772589483, 0.08644491678437204, 0.0917714064966582, 0.09293510209049036, 0.09306910602354003, 0.09341500063129396]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.12523154156579974, 0.6067200731798855]","[90, 241, 260, 455, 466, 35, 411, 52, 59, 30, 25, 450, 117, 272]","[0.01983616760716703, 0.04088180523683678, 0.0412270184069383, 0.04348025534843289, 0.04631903130587684, 0.069678711264311, 0.07449964017232841, 0.07578876132718688, 0.0783461169507501, 0.0800446436143601, 0.08138356566916348, 0.0880081283751184, 0.08870271509904896, 0.09477335342884911]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.588849892604292, 0.5331519914028123]","[327, 67, 402, 230, 384, 456, 155, 394, 232, 361, 114, 307, 231, 371]","[0.029720784998893003, 0.042670806913141554, 0.04686756019548481, 0.06541049061451631, 0.0679218393571068, 0.06848730311569239, 0.06978370097766567, 0.07892761821234265, 0.08312834917158379, 0.08723833501797744, 0.0910182849087119, 0.09559836828589822, 0.1039097980282354, 0.10541338060378033]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
